,,,,,,,,,,,,
"Measure category",Measure_Type,Pre_Main_Heating_Source,Post_Main_Heating_Source,"Total Floor Area Band ","Starting Band","Average Treatable Factor","Cost Savings","SAP Savings",,,,
"Cavity Wall Insulation",CWI_partial_fill,N/A,N/A,200+,Low_B,0.95,45.1,N/A,,,,
"Cavity Wall Insulation",CWI_partial_fill,N/A,N/A,200+,High_C,0.95,46.1,N/A,,,,
"Cavity Wall Insulation",CWI_partial_fill,N/A,N/A,200+,Low_C,0.95,47.4,N/A,,,,
"Cavity Wall Insulation",CWI_partial_fill,N/A,N/A,200+,High_D,0.95,49.9,N/A,,,,
"Cavity Wall Insulation",CWI_partial_fill,N/A,N/A,200+,Low_D,0.95,52.8,N/A,,,,
"Cavity Wall Insulation",CWI_partial_fill,N/A,N/A,200+,High_E,0.95,57.4,N/A,,,,
"Cavity Wall Insulation",CWI_partial_fill,N/A,N/A,200+,Low_E,0.95,62.6,N/A,,,,
"Cavity Wall Insulation",CWI_partial_fill,N/A,N/A,200+,High_F,0.95,70,N/A,,,,
"Cavity Wall Insulation",CWI_partial_fill,N/A,N/A,200+,Low_F,0.95,78.2,N/A,,,,
"Cavity Wall Insulation",CWI_partial_fill,N/A,N/A,200+,High_G,0.95,89.3,N/A,,,,
"Cavity Wall Insulation",CWI_partial_fill,N/A,N/A,200+,Low_G,0.95,101.3,N/A,,,,
"Loft Insulation",LI_lessequal100,N/A,N/A,200+,High_D,0.97,76.6,N/A,,,,
"Loft Insulation",LI_lessequal100,N/A,N/A,200+,Low_D,0.97,81.2,N/A,,,,
"Loft Insulation",LI_lessequal100,N/A,N/A,200+,High_E,0.97,88.5,N/A,,,,
"Loft Insulation",LI_lessequal100,N/A,N/A,200+,Low_E,0.97,96.9,N/A,,,,
"Loft Insulation",LI_lessequal100,N/A,N/A,200+,High_F,0.97,109,N/A,,,,
"Loft Insulation",LI_lessequal100,N/A,N/A,200+,Low_F,0.97,122.4,N/A,,,,
"Loft Insulation",LI_lessequal100,N/A,N/A,200+,High_G,0.97,140.8,N/A,,,,
"Loft Insulation",LI_lessequal100,N/A,N/A,200+,Low_G,0.97,160.8,N/A,,,,
"Loft Insulation",LI_greater100,N/A,N/A,200+,High_D,0.97,18.7,N/A,,,,
"Loft Insulation",LI_greater100,N/A,N/A,200+,Low_D,0.97,19.8,N/A,,,,
"Loft Insulation",LI_greater100,N/A,N/A,200+,High_E,0.97,21.6,N/A,,,,
"Loft Insulation",LI_greater100,N/A,N/A,200+,Low_E,0.97,23.6,N/A,,,,
"Loft Insulation",LI_greater100,N/A,N/A,200+,High_F,0.97,26.5,N/A,,,,
"Loft Insulation",LI_greater100,N/A,N/A,200+,Low_F,0.97,29.8,N/A,,,,
"Loft Insulation",LI_greater100,N/A,N/A,200+,High_G,0.97,34.2,N/A,,,,
"Loft Insulation",LI_greater100,N/A,N/A,200+,Low_G,0.97,39,N/A,,,,
"Other Insulation",RIRI_res_unin,N/A,N/A,200+,High_D,0.86,265.2,N/A,,,,
"Other Insulation",RIRI_res_unin,N/A,N/A,200+,Low_D,0.86,276.4,N/A,,,,
"Other Insulation",RIRI_res_unin,N/A,N/A,200+,High_E,0.86,295.9,N/A,,,,
"Other Insulation",RIRI_res_unin,N/A,N/A,200+,Low_E,0.86,319.9,N/A,,,,
"Other Insulation",RIRI_res_unin,N/A,N/A,200+,High_F,0.86,355.9,N/A,,,,
"Other Insulation",RIRI_res_unin,N/A,N/A,200+,Low_F,0.86,397.3,N/A,,,,
"Other Insulation",RIRI_res_unin,N/A,N/A,200+,High_G,0.86,455,N/A,,,,
"Other Insulation",RIRI_res_unin,N/A,N/A,200+,Low_G,0.86,519,N/A,,,,
"Other Insulation",RIRI_res_in,N/A,N/A,200+,High_D,0.86,275.8,N/A,,,,
"Other Insulation",RIRI_res_in,N/A,N/A,200+,Low_D,0.86,287.3,N/A,,,,
"Other Insulation",RIRI_res_in,N/A,N/A,200+,High_E,0.86,307.5,N/A,,,,
"Other Insulation",RIRI_res_in,N/A,N/A,200+,Low_E,0.86,332.3,N/A,,,,
"Other Insulation",RIRI_res_in,N/A,N/A,200+,High_F,0.86,369.7,N/A,,,,
"Other Insulation",RIRI_res_in,N/A,N/A,200+,Low_F,0.86,412.6,N/A,,,,
"Other Insulation",RIRI_res_in,N/A,N/A,200+,High_G,0.86,472.5,N/A,,,,
"Other Insulation",RIRI_res_in,N/A,N/A,200+,Low_G,0.86,538.8,N/A,,,,
"Other Insulation",FRI,N/A,N/A,200+,High_D,0.99,309.2,N/A,,,,
"Other Insulation",FRI,N/A,N/A,200+,Low_D,0.99,328.2,N/A,,,,
"Other Insulation",FRI,N/A,N/A,200+,High_E,0.99,357.7,N/A,,,,
"Other Insulation",FRI,N/A,N/A,200+,Low_E,0.99,391.6,N/A,,,,
"Other Insulation",FRI,N/A,N/A,200+,High_F,0.99,440.2,N/A,,,,
"Other Insulation",FRI,N/A,N/A,200+,Low_F,0.99,494.1,N/A,,,,
"Other Insulation",FRI,N/A,N/A,200+,High_G,0.99,567.4,N/A,,,,
"Other Insulation",FRI,N/A,N/A,200+,Low_G,0.99,646.9,N/A,,,,
"Other Insulation",UFI,N/A,N/A,200+,High_D,0.97,77.2,N/A,,,,
"Other Insulation",UFI,N/A,N/A,200+,Low_D,0.97,82.2,N/A,,,,
"Other Insulation",UFI,N/A,N/A,200+,High_E,0.97,90.3,N/A,,,,
"Other Insulation",UFI,N/A,N/A,200+,Low_E,0.97,99.8,N/A,,,,
"Other Insulation",UFI,N/A,N/A,200+,High_F,0.97,113.7,N/A,,,,
"Other Insulation",UFI,N/A,N/A,200+,Low_F,0.97,129.3,N/A,,,,
"Other Insulation",UFI,N/A,N/A,200+,High_G,0.97,150.8,N/A,,,,
"Other Insulation",UFI,N/A,N/A,200+,Low_G,0.97,174.3,N/A,,,,
"Other Insulation",SFI,N/A,N/A,200+,High_D,0.98,45.5,N/A,,,,
"Other Insulation",SFI,N/A,N/A,200+,Low_D,0.98,48.3,N/A,,,,
"Other Insulation",SFI,N/A,N/A,200+,High_E,0.98,52.7,N/A,,,,
"Other Insulation",SFI,N/A,N/A,200+,Low_E,0.98,57.8,N/A,,,,
"Other Insulation",SFI,N/A,N/A,200+,High_F,0.98,65.3,N/A,,,,
"Other Insulation",SFI,N/A,N/A,200+,Low_F,0.98,73.6,N/A,,,,
"Other Insulation",SFI,N/A,N/A,200+,High_G,0.98,84.9,N/A,,,,
"Other Insulation",SFI,N/A,N/A,200+,Low_G,0.98,97.2,N/A,,,,
"Other Insulation",DP,N/A,N/A,200+,High_D,1,48.6,N/A,,,,
"Other Insulation",DP,N/A,N/A,200+,Low_D,1,51.7,N/A,,,,
"Other Insulation",DP,N/A,N/A,200+,High_E,1,56.5,N/A,,,,
"Other Insulation",DP,N/A,N/A,200+,Low_E,1,62.1,N/A,,,,
"Other Insulation",DP,N/A,N/A,200+,High_F,1,70.2,N/A,,,,
"Other Insulation",DP,N/A,N/A,200+,Low_F,1,79.2,N/A,,,,
"Other Insulation",DP,N/A,N/A,200+,High_G,1,91.4,N/A,,,,
"Other Insulation",DP,N/A,N/A,200+,Low_G,1,104.7,N/A,,,,
"Other Insulation",WG_singletodouble,N/A,N/A,200+,High_D,1,147.4,N/A,,,,
"Other Insulation",WG_singletodouble,N/A,N/A,200+,Low_D,1,156.8,N/A,,,,
"Other Insulation",WG_singletodouble,N/A,N/A,200+,High_E,1,171.4,N/A,,,,
"Other Insulation",WG_singletodouble,N/A,N/A,200+,Low_E,1,188.2,N/A,,,,
"Other Insulation",WG_singletodouble,N/A,N/A,200+,High_F,1,212.3,N/A,,,,
"Other Insulation",WG_singletodouble,N/A,N/A,200+,Low_F,1,239.1,N/A,,,,
"Other Insulation",WG_singletodouble,N/A,N/A,200+,High_G,1,275.6,N/A,,,,
"Other Insulation",WG_singletodouble,N/A,N/A,200+,Low_G,1,315.2,N/A,,,,
"Other Insulation",WG_improveddouble,N/A,N/A,200+,High_D,1,26.4,N/A,,,,
"Other Insulation",WG_improveddouble,N/A,N/A,200+,Low_D,1,28,N/A,,,,
"Other Insulation",WG_improveddouble,N/A,N/A,200+,High_E,1,30.6,N/A,,,,
"Other Insulation",WG_improveddouble,N/A,N/A,200+,Low_E,1,33.6,N/A,,,,
"Other Insulation",WG_improveddouble,N/A,N/A,200+,High_F,1,37.8,N/A,,,,
"Other Insulation",WG_improveddouble,N/A,N/A,200+,Low_F,1,42.5,N/A,,,,
"Other Insulation",WG_improveddouble,N/A,N/A,200+,High_G,1,48.9,N/A,,,,
"Other Insulation",WG_improveddouble,N/A,N/A,200+,Low_G,1,55.9,N/A,,,,
"Other Insulation",HPED,N/A,N/A,200+,High_D,1,7.7,N/A,,,,
"Other Insulation",HPED,N/A,N/A,200+,Low_D,1,8.2,N/A,,,,
"Other Insulation",HPED,N/A,N/A,200+,High_E,1,9,N/A,,,,
"Other Insulation",HPED,N/A,N/A,200+,Low_E,1,9.8,N/A,,,,
"Other Insulation",HPED,N/A,N/A,200+,High_F,1,11.1,N/A,,,,
"Other Insulation",HPED,N/A,N/A,200+,Low_F,1,12.5,N/A,,,,
"Other Insulation",HPED,N/A,N/A,200+,High_G,1,14.5,N/A,,,,
"Other Insulation",HPED,N/A,N/A,200+,Low_G,1,16.6,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.55,N/A,N/A,200+,High_B,0.95,293.8,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.55,N/A,N/A,200+,Low_B,0.95,297.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.55,N/A,N/A,200+,High_C,0.95,306.6,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.55,N/A,N/A,200+,Low_C,0.95,317.5,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.55,N/A,N/A,200+,High_D,0.95,335.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.55,N/A,N/A,200+,Low_D,0.95,357.4,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.55,N/A,N/A,200+,High_E,0.95,389.8,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.55,N/A,N/A,200+,Low_E,0.95,426.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.55,N/A,N/A,200+,High_F,0.95,477.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.55,N/A,N/A,200+,Low_F,0.95,533,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.55,N/A,N/A,200+,High_G,0.95,608.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.55,N/A,N/A,200+,Low_G,0.95,688.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.23,N/A,N/A,200+,High_B,0.95,385.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.23,N/A,N/A,200+,Low_B,0.95,390.3,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.23,N/A,N/A,200+,High_C,0.95,401.3,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.23,N/A,N/A,200+,Low_C,0.95,415.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.23,N/A,N/A,200+,High_D,0.95,438.5,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.23,N/A,N/A,200+,Low_D,0.95,465.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.23,N/A,N/A,200+,High_E,0.95,507.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.23,N/A,N/A,200+,Low_E,0.95,553.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.23,N/A,N/A,200+,High_F,0.95,618.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.23,N/A,N/A,200+,Low_F,0.95,689.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.23,N/A,N/A,200+,High_G,0.95,784.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.23,N/A,N/A,200+,Low_G,0.95,887.4,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.3,N/A,N/A,200+,High_B,0.95,364.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.3,N/A,N/A,200+,Low_B,0.95,369.6,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.3,N/A,N/A,200+,High_C,0.95,380.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.3,N/A,N/A,200+,Low_C,0.95,393.4,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.3,N/A,N/A,200+,High_D,0.95,415.6,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.3,N/A,N/A,200+,Low_D,0.95,441.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.3,N/A,N/A,200+,High_E,0.95,481,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.3,N/A,N/A,200+,Low_E,0.95,524.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.3,N/A,N/A,200+,High_F,0.95,586.8,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.3,N/A,N/A,200+,Low_F,0.95,654.5,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.3,N/A,N/A,200+,High_G,0.95,745.5,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.3,N/A,N/A,200+,Low_G,0.95,843.4,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.6,N/A,N/A,200+,High_B,0.95,280,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.6,N/A,N/A,200+,Low_B,0.95,283.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.6,N/A,N/A,200+,High_C,0.95,292.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.6,N/A,N/A,200+,Low_C,0.95,302.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.6,N/A,N/A,200+,High_D,0.95,320.3,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.6,N/A,N/A,200+,Low_D,0.95,340.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.6,N/A,N/A,200+,High_E,0.95,371.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.6,N/A,N/A,200+,Low_E,0.95,406.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.6,N/A,N/A,200+,High_F,0.95,455.6,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.6,N/A,N/A,200+,Low_F,0.95,509.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.6,N/A,N/A,200+,High_G,0.95,581,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.7_0.6,N/A,N/A,200+,Low_G,0.95,658.4,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.45,N/A,N/A,200+,High_B,0.95,142,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.45,N/A,N/A,200+,Low_B,0.95,143.5,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.45,N/A,N/A,200+,High_C,0.95,147.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.45,N/A,N/A,200+,Low_C,0.95,151.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.45,N/A,N/A,200+,High_D,0.95,160.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.45,N/A,N/A,200+,Low_D,0.95,170.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.45,N/A,N/A,200+,High_E,0.95,185.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.45,N/A,N/A,200+,Low_E,0.95,202.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.45,N/A,N/A,200+,High_F,0.95,226.3,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.45,N/A,N/A,200+,Low_F,0.95,252.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.45,N/A,N/A,200+,High_G,0.95,288.5,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.45,N/A,N/A,200+,Low_G,0.95,327.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.3,N/A,N/A,200+,High_B,0.95,182.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.3,N/A,N/A,200+,Low_B,0.95,184.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.3,N/A,N/A,200+,High_C,0.95,189.3,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.3,N/A,N/A,200+,Low_C,0.95,195.3,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.3,N/A,N/A,200+,High_D,0.95,205.8,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.3,N/A,N/A,200+,Low_D,0.95,218.3,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.3,N/A,N/A,200+,High_E,0.95,237.4,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.3,N/A,N/A,200+,Low_E,0.95,258.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.3,N/A,N/A,200+,High_F,0.95,289.5,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.3,N/A,N/A,200+,Low_F,0.95,323.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.3,N/A,N/A,200+,High_G,0.95,368.6,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.3,N/A,N/A,200+,Low_G,0.95,417.6,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.6,N/A,N/A,200+,High_B,0.95,102.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.6,N/A,N/A,200+,Low_B,0.95,103.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.6,N/A,N/A,200+,High_C,0.95,105.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.6,N/A,N/A,200+,Low_C,0.95,109.4,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.6,N/A,N/A,200+,High_D,0.95,115.5,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.6,N/A,N/A,200+,Low_D,0.95,122.8,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.6,N/A,N/A,200+,High_E,0.95,133.8,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.6,N/A,N/A,200+,Low_E,0.95,146.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.6,N/A,N/A,200+,High_F,0.95,163.8,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.6,N/A,N/A,200+,Low_F,0.95,183.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.6,N/A,N/A,200+,High_G,0.95,209.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_1.0_0.6,N/A,N/A,200+,Low_G,0.95,237.4,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.24,N/A,N/A,200+,High_B,0.95,95.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.24,N/A,N/A,200+,Low_B,0.95,95.8,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.24,N/A,N/A,200+,High_C,0.95,97.8,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.24,N/A,N/A,200+,Low_C,0.95,100.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.24,N/A,N/A,200+,High_D,0.95,105.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.24,N/A,N/A,200+,Low_D,0.95,112.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.24,N/A,N/A,200+,High_E,0.95,121.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.24,N/A,N/A,200+,Low_E,0.95,132.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.24,N/A,N/A,200+,High_F,0.95,148.3,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.24,N/A,N/A,200+,Low_F,0.95,165.5,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.24,N/A,N/A,200+,High_G,0.95,188.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.24,N/A,N/A,200+,Low_G,0.95,214.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.3,N/A,N/A,200+,High_B,0.95,78.8,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.3,N/A,N/A,200+,Low_B,0.95,79.4,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.3,N/A,N/A,200+,High_C,0.95,81.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.3,N/A,N/A,200+,Low_C,0.95,83.6,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.3,N/A,N/A,200+,High_D,0.95,87.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.3,N/A,N/A,200+,Low_D,0.95,93.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.3,N/A,N/A,200+,High_E,0.95,101.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.3,N/A,N/A,200+,Low_E,0.95,110.3,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.3,N/A,N/A,200+,High_F,0.95,123.3,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.3,N/A,N/A,200+,Low_F,0.95,137.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.3,N/A,N/A,200+,High_G,0.95,157.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.6_0.3,N/A,N/A,200+,Low_G,0.95,178.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.45_0.21,N/A,N/A,200+,High_B,0.95,63.5,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.45_0.21,N/A,N/A,200+,Low_B,0.95,64,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.45_0.21,N/A,N/A,200+,High_C,0.95,65.4,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.45_0.21,N/A,N/A,200+,Low_C,0.95,67.3,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.45_0.21,N/A,N/A,200+,High_D,0.95,70.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.45_0.21,N/A,N/A,200+,Low_D,0.95,74.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.45_0.21,N/A,N/A,200+,High_E,0.95,81.3,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.45_0.21,N/A,N/A,200+,Low_E,0.95,88.6,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.45_0.21,N/A,N/A,200+,High_F,0.95,99.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.45_0.21,N/A,N/A,200+,Low_F,0.95,110.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.45_0.21,N/A,N/A,200+,High_G,0.95,126.3,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_0.45_0.21,N/A,N/A,200+,Low_G,0.95,143.3,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.6,N/A,N/A,200+,High_B,0.95,353.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.6,N/A,N/A,200+,Low_B,0.95,359.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.6,N/A,N/A,200+,High_C,0.95,370.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.6,N/A,N/A,200+,Low_C,0.95,383.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.6,N/A,N/A,200+,High_D,0.95,406.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.6,N/A,N/A,200+,Low_D,0.95,433.4,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.6,N/A,N/A,200+,High_E,0.95,473.4,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.6,N/A,N/A,200+,Low_E,0.95,518.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.6,N/A,N/A,200+,High_F,0.95,581.1,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.6,N/A,N/A,200+,Low_F,0.95,649.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.6,N/A,N/A,200+,High_G,0.95,742,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.6,N/A,N/A,200+,Low_G,0.95,841.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.35,N/A,N/A,200+,High_B,0.95,425.3,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.35,N/A,N/A,200+,Low_B,0.95,431.4,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.35,N/A,N/A,200+,High_C,0.95,444.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.35,N/A,N/A,200+,Low_C,0.95,460.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.35,N/A,N/A,200+,High_D,0.95,486.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.35,N/A,N/A,200+,Low_D,0.95,518.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.35,N/A,N/A,200+,High_E,0.95,565.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.35,N/A,N/A,200+,Low_E,0.95,617.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.35,N/A,N/A,200+,High_F,0.95,691.6,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.35,N/A,N/A,200+,Low_F,0.95,772.3,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.35,N/A,N/A,200+,High_G,0.95,880.8,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.35,N/A,N/A,200+,Low_G,0.95,997.4,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.25,N/A,N/A,200+,High_B,0.95,454.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.25,N/A,N/A,200+,Low_B,0.95,461.2,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.25,N/A,N/A,200+,High_C,0.95,474.7,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.25,N/A,N/A,200+,Low_C,0.95,491.6,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.25,N/A,N/A,200+,High_D,0.95,519.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.25,N/A,N/A,200+,Low_D,0.95,553,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.25,N/A,N/A,200+,High_E,0.95,602.8,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.25,N/A,N/A,200+,Low_E,0.95,658.5,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.25,N/A,N/A,200+,High_F,0.95,736.9,N/A,,,,
"External / Internal Wall Insulation",EWI_solid_2.0_0.25,N/A,N/A,200+,Low_F,0.95,822.4,N/A,,,,
